date_policy,country,med_est,high_est,low_est,sd_est
2020-07-20,Sweden,-0.18393749999999998,-0.18348680000000003,-0.18674675,0.0011718892898918217
2020-07-20,Switzerland,1.67464,1.6757035,1.67424,5.827215117667127e-4
2020-07-20,Syria,-0.186691,-0.1842838,-0.187114,8.978136486734649e-4
2020-07-20,Taiwan,-0.1867095,-0.185444,-0.18732385000000001,6.927572057657356e-4
2020-07-20,Tajikistan,-0.184153,-0.183266,-0.18728,0.0013309122907833343
2020-07-20,Tanzania,-0.186179,-0.18501465,-0.187144,6.665439591410444e-4
2020-07-20,Thailand,-0.184482,-0.18369525,-0.1864512,8.969730288754929e-4
2020-07-20,Timor Leste,-0.186715,-0.1843042,-0.18772415,0.0011596147500015043
2020-07-20,Togo,-0.18618200000000001,-0.18525475,-0.18738315,5.52984021192507e-4
2020-07-20,Tonga,-0.185842,-0.18462,-0.186594,6.509029696764208e-4
2020-07-20,Trinidad and Tobago,-0.18516749999999998,-0.184479,-0.18706195,7.375987721292764e-4
2020-07-20,Tunisia,-0.18450450000000002,-0.184018,-0.18771529999999997,0.0010605539664200131
2020-07-20,Turkey,-0.185151,-0.18435055,-0.1863484,7.380321117598627e-4
2020-07-20,Turkmenistan,-0.186575,-0.1848214,-0.186941,6.666700451245866e-4
2020-07-20,Uganda,-0.185212,-0.1846129,-0.186472,6.459274670632661e-4
2020-07-20,Ukraine,1.6765349999999999,1.676941,1.67398,0.0010436649312503521
2020-07-20,United Arab Emirates,-0.1857185,-0.18485475,-0.186374,4.95210988273956e-4
2020-07-20,United Kingdom,1.83178,1.8328605,1.8310695000000001,6.946550396132995e-4
2020-07-20,United States of America,1.675105,1.6762,1.6736395000000002,9.031158230535126e-4
2020-07-20,Uruguay,-0.185591,-0.18451695,-0.186876,8.235778213157267e-4
2020-07-20,Uzbekistan,-0.1859655,-0.18392545000000002,-0.18758324999999998,0.00102977999852257
2020-07-20,Vanuatu,-0.185202,-0.184805,-0.18629549999999998,5.57216891887946e-4
2020-07-20,Venezuela,1.6754,1.6760005,1.6748695,5.18630525088796e-4
2020-07-20,Vietnam,-0.185777,-0.184953,-0.186274,5.068942843260867e-4
2020-07-20,Yemen,-0.1864985,-0.18565515000000002,-0.188207,8.07699368235868e-4
2020-07-20,Zambia,-0.185366,-0.1848595,-0.18666655000000001,6.885269227185461e-4
2020-07-20,Zimbabwe,-0.184351,-0.18409495,-0.186093,8.349840585574757e-4
2020-07-21,Afghanistan,-0.18656050000000002,-0.1860579,-0.18870545000000002,7.17296864173672e-4
2020-07-21,Albania,-0.185566,-0.1848869,-0.186146,4.803200624385291e-4
2020-07-21,Algeria,-0.18565549999999997,-0.184718,-0.18595340000000002,4.245454474330048e-4
2020-07-21,Andorra,-0.185867,-0.183905,-0.18673795,9.115234259105517e-4
2020-07-21,Angola,-0.186912,-0.18525205,-0.1873144,6.993902958576483e-4
2020-07-21,Argentina,-0.1854555,-0.18450175000000002,-0.18693985,7.64165688474924e-4
2020-07-21,Australia,-0.0468873,-0.045824,-0.047624655,6.488998082739313e-4
2020-07-21,Austria,-0.1855195,-0.18376,-0.1862388,6.942591450613039e-4
2020-07-21,Azerbaijan,-0.187599,-0.18717775000000003,-0.18791209999999997,4.7509284967734046e-4
2020-07-21,Bahamas,-0.18508,-0.184503,-0.1867741,7.098499506055396e-4
2020-07-21,Bahrain,1.6745,1.6768205,1.6728495,0.0012497336997038396
2020-07-21,Bangladesh,-0.18564350000000002,-0.185172,-0.186887,5.127159958737515e-4
2020-07-21,Barbados,-0.1859005,-0.18448175000000003,-0.18708124999999998,8.087003434260379e-4
2020-07-21,Belarus,-0.186054,-0.1843645,-0.186853,7.959045492575239e-4
2020-07-21,Belgium,1.67531,1.67659,1.67403,8.752464855119337e-4
2020-07-21,Belize,-0.184814,-0.1834787,-0.18635349999999998,8.587780916084006e-4
2020-07-21,Benin,-0.18609350000000002,-0.185015,-0.18641405,4.5179960403425866e-4
2020-07-21,Bhutan,-0.185239,-0.1844028,-0.187247,7.986277327281186e-4
2020-07-21,Bolivia,-0.1851755,-0.18451175,-0.1861856,6.101854822926812e-4
2020-07-21,Bosnia and Herzegovina,-0.185357,-0.18470275000000003,-0.18779005000000001,8.263761351174952e-4
2020-07-21,Botswana,-0.187855,-0.18569,-0.188895,0.0010196576942913583
2020-07-21,Brazil,1.675325,1.676991,1.67373,9.221409704043368e-4
2020-07-21,Brunei,1.67496,1.67644,1.674337,7.735548187711823e-4
2020-07-21,Bulgaria,-0.186769,-0.1855986,-0.18761315,7.557369097680184e-4
2020-07-21,Burkina Faso,-0.1850845,-0.18365915,-0.18643490000000001,8.42866819588901e-4
2020-07-21,Burundi,-0.185647,-0.184201,-0.18593095,5.219224350135045e-4
2020-07-21,Cambodia,-0.187335,-0.1853349,-0.18807,0.0010271562861563347
2020-07-21,Cameroon,-0.185387,-0.18452285,-0.1861368,6.290155133740054e-4
2020-07-21,Canada,-0.185755,-0.18492185,-0.18698505,5.561014807724343e-4
2020-07-21,Cape Verde,-0.18562250000000002,-0.1849948,-0.18669,4.891084518480259e-4
2020-07-21,Central African Republic,-0.186343,-0.184489,-0.186604,9.194917604239147e-4
2020-07-21,Chad,-0.18667,-0.185317,-0.186847,5.685748473916747e-4
2020-07-21,Chile,1.6740949999999999,1.6769805,1.67345,0.0010332468231229834
2020-07-21,China,0.330586,0.3316745,0.32971914999999996,6.427419028343726e-4
2020-07-21,Colombia,-0.186056,-0.18404574999999998,-0.18705815,8.540941608996968e-4
2020-07-21,Comoros,-0.186779,-0.184052,-0.18732885,9.652721113875391e-4
2020-07-21,Costa Rica,-0.186932,-0.185361,-0.18728550000000002,6.286846155582303e-4
2020-07-21,Croatia,-0.186213,-0.18522960000000002,-0.186811,5.237645905038489e-4
2020-07-21,Cuba,-0.1856155,-0.1844268,-0.1865351,6.538648150734048e-4
2020-07-21,Cyprus,-0.1848195,-0.182748,-0.1858915,0.0010166526710405257
2020-07-21,Czechia,-0.186005,-0.185473,-0.187003,4.5934852742674897e-4
2020-07-21,Democratic Republic of the Congo,-0.18515749999999997,-0.184779,-0.18634,5.976855246414411e-4
2020-07-21,Denmark,-0.186075,-0.18426485,-0.18642,6.173409567540166e-4
2020-07-21,Djibouti,-0.186834,-0.184517,-0.1875451,9.763041405632534e-4
2020-07-21,Dominica,-0.1858,-0.18461815,-0.186757,6.152521319821018e-4
2020-07-21,Dominican Republic,-0.184679,-0.184141,-0.186354,7.227666075036293e-4
2020-07-21,Ecuador,0.795047,0.7973191,0.793671,9.207895734586821e-4
2020-07-21,Egypt,-0.18507200000000001,-0.1846996,-0.186258,6.776228251591684e-4
2020-07-21,El Salvador,-0.18553950000000002,-0.184968,-0.18696954999999998,6.762049798966969e-4
2020-07-21,Eritrea,-0.186301,-0.18395375,-0.186982,8.05092393147371e-4
2020-07-21,Estonia,-0.184124,-0.18364595,-0.185912,8.195615575669729e-4
2020-07-21,Eswatini,-0.1864,-0.18553665,-0.18681419999999999,6.170725047626774e-4
2020-07-21,Ethiopia,-0.18544,-0.18352300000000002,-0.1874722,9.506324210623871e-4
2020-07-21,European Union,-0.1850615,-0.18484795,-0.18616634999999998,5.608263394827712e-4
2020-07-21,Fiji,-0.18558750000000002,-0.183794,-0.18679519999999997,7.783307551491381e-4
2020-07-21,Finland,-0.186855,-0.1846081,-0.187333,8.981001625647033e-4
2020-07-21,France,-0.185217,-0.18410775000000001,-0.18665605,7.125985740895684e-4
2020-07-21,Gabon,1.675935,1.67683,1.674527,8.31093713896449e-4
2020-07-21,Gambia,-0.185171,-0.1845525,-0.18646074999999998,7.31535612341641e-4
2020-07-21,Georgia,-0.186007,-0.18567685000000003,-0.1862993,4.6181222407029414e-4
2020-07-21,Germany,-0.0829606,-0.081989895,-0.08394244,6.687683334368918e-4
2020-07-21,Ghana,-0.18595450000000002,-0.184175,-0.18622945000000002,6.244630857493961e-4
2020-07-21,Greece,-0.1859635,-0.18516975,-0.186262,4.4124713197787164e-4
2020-07-21,Guatemala,-0.185401,-0.184344,-0.18735249999999998,8.047656442283839e-4
2020-07-21,Guinea,-0.185751,-0.18411995,-0.18626425000000002,6.51588250273696e-4
2020-07-21,Guyana,-0.1849645,-0.18282939999999998,-0.186812,0.0010282995574702365
2020-07-21,Haiti,-0.185214,-0.184135,-0.18660795,7.060372119125618e-4
2020-07-21,Honduras,-0.18698700000000001,-0.18556875,-0.18782905,7.518823761359619e-4
2020-07-21,Hong Kong,-0.187032,-0.18549975,-0.1874951,6.717147654998183e-4
2020-07-21,Hungary,-0.186835,-0.18595585000000003,-0.18773195,5.694234325681064e-4
2020-07-21,Iceland,-0.187117,-0.18571935,-0.18746305,7.170091039260116e-4
2020-07-21,India,0.254424,0.25491315000000003,0.252565,6.997899518546926e-4
2020-07-21,Indonesia,-0.185147,-0.184619,-0.18627344999999998,5.976802447483154e-4
2020-07-21,Iran,-0.186403,-0.184729,-0.187055,7.325681933408913e-4
2020-07-21,Iraq,-0.18618,-0.18434485,-0.18637715,6.495450352801903e-4
2020-07-21,Ireland,1.675005,1.67617,1.6740295,7.073971918006277e-4
2020-07-21,Israel,-0.185095,-0.18490475,-0.18541625,3.4108287882208903e-4
2020-07-21,Italy,-0.185344,-0.185087,-0.187148,6.331675350320382e-4
2020-07-21,Ivory Coast,-0.186749,-0.18557169999999998,-0.18707435,5.664645340748721e-4
2020-07-21,Jamaica,-0.1869525,-0.1857755,-0.187826,6.909648050721323e-4
2020-07-21,Japan,1.987235,1.98899,1.9860194999999998,0.0010057948885182485
2020-07-21,Jordan,-0.1859715,-0.184056,-0.1864321,6.552776571767022e-4
2020-07-21,Kazakhstan,-0.185407,-0.18460084999999998,-0.18597085,5.19758963794625e-4
2020-07-21,Kenya,-0.1858705,-0.18535995,-0.18695795,5.441943615638586e-4
2020-07-21,Kiribati,-0.185521,-0.183992,-0.1862783,6.900040166922068e-4
2020-07-21,Kosovo,-0.186551,-0.18526165,-0.187387,6.833471469919271e-4
2020-07-21,Kuwait,1.67537,1.6779,1.6742095000000001,0.001184054814825425
2020-07-21,Kyrgyzstan,-0.184736,-0.183933,-0.18641425,9.011716443192508e-4
2020-07-21,Laos,-0.186258,-0.184811,-0.18716915,7.283603031660031e-4
2020-07-21,Latvia,-0.185949,-0.185165,-0.1873004,6.702677717259996e-4
2020-07-21,Lebanon,-0.187103,-0.1843999,-0.18727809999999998,0.001106336914739827
2020-07-21,Lesotho,-0.186592,-0.185339,-0.18736615,5.838989721039597e-4
2020-07-21,Liberia,-0.185573,-0.184588,-0.1860074,5.68524214259382e-4
2020-07-21,Libya,-0.1857565,-0.184966,-0.18615549999999997,3.8088369977841327e-4
2020-07-21,Lithuania,-0.186921,-0.185608,-0.18760324999999997,6.817176755936378e-4
2020-07-21,Madagascar,-0.1862255,-0.18507,-0.18720320000000001,6.507056918740937e-4
2020-07-21,Malawi,-0.186239,-0.18562725,-0.18672615,4.6352928328873255e-4
2020-07-21,Malaysia,1.676645,1.6769805,1.67455,8.910592240288048e-4
2020-07-21,Mali,-0.183351,-0.182957,-0.18666675000000002,0.0014073963623218203
2020-07-21,Mauritania,-0.186253,-0.183832,-0.187811,0.0010750604133837377
2020-07-21,Mauritius,-0.186317,-0.184712,-0.187208,8.254029677211041e-4
2020-07-21,Mexico,-0.186292,-0.18460595,-0.186559,5.80018959973355e-4
2020-07-21,Moldova,-0.185627,-0.18491925,-0.18663649999999998,4.903048284864149e-4
2020-07-21,Monaco,-0.185479,-0.185007,-0.18601225000000002,3.606880385410869e-4
2020-07-21,Mongolia,-0.1869265,-0.18246785,-0.1874733,0.001371864013001716
2020-07-21,Morocco,-0.186445,-0.18488744999999998,-0.18684315,6.384731347545164e-4
2020-07-21,Mozambique,-0.1851555,-0.18436795,-0.18682485,7.333456264021473e-4
2020-07-21,Myanmar,0.0430956,0.0443487,0.04155952,9.979558226516584e-4
2020-07-21,Namibia,1.67559,1.6761605000000002,1.6748995,5.158556169548388e-4
2020-07-21,Nepal,-0.185427,-0.184582,-0.18668815,6.723671793258401e-4
2020-07-21,Netherlands,-0.186257,-0.18563074999999998,-0.186898,4.38802056862222e-4
2020-07-21,New Zealand,-0.187054,-0.185324,-0.187687,7.736695217094023e-4
2020-07-21,Nicaragua,-0.18442,-0.183521,-0.18772114999999998,0.0013300659485411506
2020-07-21,Niger,-0.184896,-0.18443974999999999,-0.1876009,8.77634133883472e-4
2020-07-21,Nigeria,-0.1321905,-0.13085345,-0.13359155000000003,8.860546829784665e-4
2020-07-21,Norway,-0.184319,-0.1839159,-0.186971,9.702428415983972e-4
2020-07-21,Oman,-0.185322,-0.184916,-0.1865191,5.95049461303212e-4
2020-07-21,Pakistan,-0.18504,-0.18403865,-0.18594814999999998,6.830557220304188e-4
2020-07-21,Palestine,-0.185056,-0.18466234999999998,-0.18595,4.6730635944495185e-4
2020-07-21,Panama,-0.18389450000000002,-0.1837219,-0.18655525,9.877963870146753e-4
2020-07-21,Papua New Guinea,-0.185644,-0.184592,-0.18735154999999998,8.901229915545299e-4
2020-07-21,Paraguay,-0.18523050000000002,-0.1846638,-0.18719095,9.395297121666032e-4
2020-07-21,Peru,-0.185699,-0.18444460000000001,-0.18734215,8.568402422245865e-4
2020-07-21,Philippines,-0.18498750000000003,-0.1847169,-0.18586815,4.3878133212175936e-4
2020-07-21,Poland,-0.187228,-0.18442580000000003,-0.1879912,0.0011472944175652732
2020-07-21,Portugal,-0.18628650000000002,-0.18335495000000002,-0.187541,0.0011781651236335117
2020-07-21,Qatar,-0.184583,-0.1837993,-0.18738615,9.934642266831999e-4
2020-07-21,Republic of the Congo,-0.1861475,-0.18508985,-0.1871792,7.75575571070352e-4
2020-07-21,Romania,-0.185346,-0.184963,-0.187161,6.326115608816768e-4
2020-07-21,Russia,1.68114,1.6821,1.6793585,9.00945390404561e-4
2020-07-21,Rwanda,-0.183376,-0.1830708,-0.18615834999999997,0.0011243573764683522
2020-07-21,San Marino,-0.186746,-0.185102,-0.187062,8.228154561509837e-4
2020-07-21,Saudi Arabia,-0.18478450000000002,-0.18434385,-0.186155,6.585213915719771e-4
2020-07-21,Senegal,-0.186269,-0.18578295,-0.186636,4.945412559923042e-4
2020-07-21,Serbia,-0.185265,-0.184403,-0.1882508,0.0011134216745412968
2020-07-21,Seychelles,-0.1871195,-0.18448535000000002,-0.187889,0.0010134682775741546
2020-07-21,Sierra Leone,-0.186435,-0.18537755,-0.18721995,6.227913741639992e-4
2020-07-21,Singapore,1.6746,1.676414,1.6736395000000002,9.355572766644468e-4
2020-07-21,Slovakia,-0.1856565,-0.183913,-0.18585315,6.168295057777261e-4
2020-07-21,Slovenia,-0.18716,-0.1846378,-0.1875092,9.607349943133353e-4
2020-07-21,Somalia,-0.1855155,-0.185007,-0.185853,4.0690942406416454e-4
2020-07-21,South Africa,-0.185526,-0.18455560000000001,-0.1880625,8.984956346624726e-4
2020-07-21,South Korea,-0.187374,-0.18562774999999998,-0.18809879999999998,8.890012188752353e-4
2020-07-21,South Sudan,-0.186436,-0.1844109,-0.1868259,7.088509035111137e-4
2020-07-21,Spain,1.97734,1.979,1.9759989999999998,0.001012576677996325
2020-07-21,Sri Lanka,-0.186213,-0.184643,-0.187045,7.088648399400676e-4
2020-07-21,Sudan,-0.185684,-0.18511895,-0.18739775000000003,7.445173242378081e-4
2020-07-21,Suriname,-0.1853205,-0.185055,-0.18643055,5.185714313547303e-4
2020-07-21,Sweden,-0.1874045,-0.18475115,-0.18878104999999998,0.0011902109419382435
2020-07-21,Switzerland,1.675255,1.67664,1.67467,6.724168986491724e-4
2020-07-21,Syria,-0.183876,-0.183448,-0.186562,0.0011962497726395193
2020-07-21,Taiwan,-0.187823,-0.1844568,-0.1883953,0.0012892252041604704
2020-07-21,Tajikistan,-0.184772,-0.1844689,-0.186166,6.510371899904233e-4
2020-07-21,Tanzania,-0.1864325,-0.18447539999999998,-0.187075,7.56058954580099e-4
2020-07-21,Thailand,-0.1854445,-0.18495060000000002,-0.185898,4.2817690450780384e-4
2020-07-21,Timor Leste,-0.186459,-0.184478,-0.187328,9.659334760221591e-4
2020-07-21,Togo,-0.187321,-0.18524575000000001,-0.187563,8.229958768476726e-4
2020-07-21,Tonga,-0.1876645,-0.18644845000000002,-0.187854,5.953053556031346e-4
2020-07-21,Trinidad and Tobago,-0.186262,-0.185631,-0.187262,5.605178194891871e-4
2020-07-21,Tunisia,-0.18649,-0.18561385,-0.18714114999999998,5.759014657218296e-4
2020-07-21,Turkey,-0.185412,-0.18491695,-0.186166,5.945580646207006e-4
2020-07-21,Turkmenistan,-0.187044,-0.18589705,-0.187337,5.16021417538454e-4
2020-07-21,Uganda,-0.186,-0.1838074,-0.1876392,9.539869680355723e-4
2020-07-21,Ukraine,1.67507,1.67601,1.67397,6.714721785684638e-4
2020-07-21,United Arab Emirates,-0.18595899999999999,-0.184561,-0.1863705,5.313169191230085e-4
2020-07-21,United Kingdom,1.8317,1.83247,1.83024,6.531419263374878e-4
2020-07-21,United States of America,1.67626,1.6767,1.674439,7.464489328805332e-4
2020-07-21,Uruguay,-0.18641049999999998,-0.1852639,-0.186867,5.531794903692318e-4
2020-07-21,Uzbekistan,-0.186405,-0.186013,-0.186714,3.3129511818329036e-4
2020-07-21,Vanuatu,-0.185199,-0.18407389999999998,-0.186943,7.411842579518198e-4
2020-07-21,Venezuela,1.67591,1.67628,1.6751284999999998,6.116714840385829e-4
2020-07-21,Vietnam,-0.185532,-0.184911,-0.187878,8.229863121278949e-4
2020-07-21,Yemen,-0.187353,-0.18592260000000002,-0.188295,6.926078714062056e-4
2020-07-21,Zambia,-0.187126,-0.18576410000000002,-0.18745615000000002,6.953965434603783e-4
2020-07-21,Zimbabwe,-0.18626,-0.185128,-0.18669,5.152298550186188e-4
2020-07-22,Afghanistan,-0.187291,-0.18570825,-0.187827,6.459614016573113e-4
2020-07-22,Albania,-0.1864575,-0.18559605,-0.18664915,4.1304125726191187e-4
2020-07-22,Algeria,-0.18507449999999998,-0.18427985,-0.18819,0.0012545408684336173
2020-07-22,Andorra,-0.1850055,-0.18470495,-0.18535715,4.190346509499448e-4
2020-07-22,Angola,-0.186488,-0.1850208,-0.1874033,7.150326414197742e-4
2020-07-22,Argentina,-0.185629,-0.18488469999999999,-0.1880141,9.769552288605618e-4
2020-07-22,Australia,-0.0468045,-0.0461943,-0.048980475,8.081596276831579e-4
2020-07-22,Austria,-0.18515199999999998,-0.1842965,-0.18664455000000002,7.830171630264465e-4
2020-07-22,Azerbaijan,-0.185648,-0.18478935000000002,-0.1866881,6.316045805003492e-4
2020-07-22,Bahamas,-0.185058,-0.18417965000000003,-0.18633404999999997,6.676057777085396e-4
2020-07-22,Bahrain,1.67495,1.67685,1.6740994999999999,9.9337624715968e-4
2020-07-22,Bangladesh,-0.1859385,-0.18486995,-0.18651515000000002,5.216359986261073e-4
2020-07-22,Barbados,-0.18587,-0.185138,-0.186716,5.745062779048906e-4
2020-07-22,Belarus,-0.1852085,-0.184373,-0.1862123,5.63373067315247e-4
2020-07-22,Belgium,1.67457,1.67674,1.67317,0.00108472707723196
2020-07-22,Belize,-0.1863765,-0.184726,-0.18706005,6.65168497690284e-4
2020-07-22,Benin,-0.1870575,-0.18464965,-0.18854785000000002,0.001191085508860424
2020-07-22,Bhutan,-0.18586750000000002,-0.18411585,-0.1860863,7.491660001181876e-4
2020-07-22,Bolivia,-0.184663,-0.18399385000000001,-0.1866081,7.696049477053662e-4
2020-07-22,Bosnia and Herzegovina,-0.18521,-0.1848858,-0.1869391,6.385815938704114e-4
2020-07-22,Botswana,-0.1865525,-0.1830179,-0.1869301,0.0010790716203661827
2020-07-22,Brazil,1.67483,1.67569,1.67292,8.393373549942389e-4
2020-07-22,Brunei,1.673925,1.6760620000000002,1.671358,0.0014096607565728602
2020-07-22,Bulgaria,-0.18618649999999998,-0.185029,-0.18692815000000002,6.41613033835793e-4
2020-07-22,Burkina Faso,-0.186168,-0.18384270000000003,-0.18719344999999998,8.123530990200431e-4
2020-07-22,Burundi,-0.184884,-0.1842108,-0.18666505,7.282677999643477e-4
2020-07-22,Cambodia,-0.186289,-0.18459785,-0.187177,7.685721217032248e-4
2020-07-22,Cameroon,-0.184164,-0.1840589,-0.18635145,9.188152761971164e-4
2020-07-22,Canada,-0.187368,-0.1854136,-0.187767,8.876655017558798e-4
2020-07-22,Cape Verde,-0.185916,-0.1851788,-0.188754,9.21283069425475e-4
2020-07-22,Central African Republic,-0.185664,-0.18479295,-0.1859375,5.161082665980822e-4
2020-07-22,Chad,-0.18540649999999997,-0.184908,-0.186692,6.865294958314728e-4
2020-07-22,Chile,1.67455,1.67509,1.67307,7.581691172825524e-4
2020-07-22,China,0.330753,0.33156605,0.32998035000000003,5.464568694959373e-4
2020-07-22,Colombia,-0.1843,-0.183661,-0.18626500000000001,8.825513254792971e-4
2020-07-22,Comoros,-0.18546849999999998,-0.18482189999999998,-0.18631755000000003,5.015940578205179e-4
2020-07-22,Costa Rica,-0.185274,-0.18484035000000001,-0.186809,5.999885211725694e-4
2020-07-22,Croatia,-0.18603950000000002,-0.184697,-0.18665934999999997,6.818858998356963e-4
2020-07-22,Cuba,-0.184909,-0.183929,-0.18651605,8.569606992155467e-4
2020-07-22,Cyprus,-0.18745,-0.184399,-0.188682,0.0013310591505825817
2020-07-22,Czechia,-0.185354,-0.18507980000000002,-0.18640859999999998,5.338224357943317e-4
2020-07-22,Democratic Republic of the Congo,-0.184833,-0.18457095,-0.18723914999999997,9.064917811808176e-4
2020-07-22,Denmark,-0.1860525,-0.185431,-0.18734420000000002,6.766898575803611e-4
2020-07-22,Djibouti,-0.185212,-0.18461275000000002,-0.1863662,6.139315969700094e-4
2020-07-22,Dominica,-0.1855795,-0.18455975,-0.1875161,9.142103855637835e-4
2020-07-22,Dominican Republic,-0.18517450000000002,-0.18402,-0.1871124,9.348950402267635e-4
2020-07-22,Ecuador,0.7925975000000001,0.7937014,0.791889,6.531921428943011e-4
2020-07-22,Egypt,-0.1859585,-0.18509715000000002,-0.1869036,5.037606120265092e-4
2020-07-22,El Salvador,-0.186333,-0.183989,-0.18693205,8.420102419880543e-4
2020-07-22,Eritrea,-0.186101,-0.18498195,-0.1874802,8.427893513219971e-4
2020-07-22,Estonia,-0.184858,-0.183837,-0.1861331,8.110492725476048e-4
2020-07-22,Eswatini,-0.185597,-0.18472255,-0.18620105,4.313199062515218e-4
2020-07-22,Ethiopia,-0.1850835,-0.18443749999999998,-0.187889,0.0010644569052610333
2020-07-22,European Union,-0.1862475,-0.18430755,-0.186744,6.841470137586192e-4
2020-07-22,Fiji,-0.185342,-0.184853,-0.18725909999999998,6.833770417542151e-4
2020-07-22,Finland,-0.18610149999999998,-0.1850592,-0.18654805,5.659583462802814e-4
2020-07-22,France,-0.185918,-0.18535074999999998,-0.186691,5.478329760226139e-4
2020-07-22,Gabon,1.67511,1.67628,1.67423,6.774941130245797e-4
2020-07-22,Gambia,-0.1868285,-0.18579205000000004,-0.18758329999999998,7.392790991295328e-4
2020-07-22,Georgia,-0.185332,-0.18466780000000002,-0.18678740000000002,7.267777604098219e-4
2020-07-22,Germany,-0.0833631,-0.08209135,-0.084420605,7.580941233074113e-4
2020-07-22,Ghana,-0.186787,-0.18531435000000002,-0.1875,6.383131340780881e-4
2020-07-22,Greece,-0.185549,-0.185108,-0.1873831,7.250865578611821e-4
2020-07-22,Guatemala,-0.186396,-0.185568,-0.18705915,4.612512590809477e-4
2020-07-22,Guinea,-0.18628,-0.183209,-0.18668005000000001,0.0011077939684758524
2020-07-22,Guyana,-0.18421549999999998,-0.18374,-0.18524115,4.913091838436093e-4
2020-07-22,Haiti,-0.185479,-0.18459545000000002,-0.18664645000000002,5.860116993537316e-4
2020-07-22,Honduras,-0.185005,-0.1843131,-0.1866825,6.970070803937703e-4
2020-07-22,Hong Kong,-0.186378,-0.1857299,-0.186909,4.674756179829289e-4
2020-07-22,Hungary,-0.18575550000000002,-0.184903,-0.1870377,6.653027691814089e-4
2020-07-22,Iceland,-0.184635,-0.18429270000000003,-0.18635224999999997,7.253101334941998e-4
2020-07-22,India,0.252287,0.25488375,0.25102774999999994,0.0011640738629872147
2020-07-22,Indonesia,-0.186819,-0.184934,-0.18734225000000002,8.496845666780576e-4
2020-07-22,Iran,-0.185102,-0.183697,-0.1872452,9.048719435252698e-4
2020-07-22,Iraq,-0.186242,-0.185733,-0.18775425,6.520660896772795e-4
2020-07-22,Ireland,1.67534,1.6768005000000001,1.6743095000000001,8.411726151159696e-4
2020-07-22,Israel,-0.1853935,-0.185037,-0.187345,7.742491589762547e-4
2020-07-22,Italy,-0.18618849999999998,-0.1856242,-0.1866161,4.8766553952463187e-4
2020-07-22,Ivory Coast,-0.183794,-0.18370495,-0.18578865,8.177880213690689e-4
2020-07-22,Jamaica,-0.184974,-0.184246,-0.187705,9.489176869651762e-4
2020-07-22,Japan,1.98754,1.988923,1.9864485,9.482138650297212e-4
2020-07-22,Jordan,-0.185566,-0.18494635,-0.18752215,7.796787291582052e-4
2020-07-22,Kazakhstan,-0.1852585,-0.18509035,-0.18586085,3.2925228209255844e-4
2020-07-22,Kenya,-0.18615,-0.185395,-0.186797,5.596932631110806e-4
2020-07-22,Kiribati,-0.1861955,-0.18433085,-0.1871784,7.069539211232078e-4
2020-07-22,Kosovo,-0.185368,-0.184567,-0.18622940000000002,5.750894510132026e-4
2020-07-22,Kuwait,1.67453,1.6756305,1.673419,7.508192981144351e-4
2020-07-22,Kyrgyzstan,-0.186043,-0.18516865,-0.186521,4.813558040839574e-4
2020-07-22,Laos,-0.18786,-0.18554795,-0.18823644999999997,9.98857477644015e-4
2020-07-22,Latvia,-0.18598,-0.18528385000000003,-0.187174,6.11547774417287e-4
2020-07-22,Lebanon,-0.186444,-0.185442,-0.18666860000000002,4.923990893082859e-4
2020-07-22,Lesotho,-0.1862235,-0.185018,-0.18673185,6.188542427568833e-4
2020-07-22,Liberia,-0.186698,-0.1843359,-0.18728215,9.517869851693937e-4
2020-07-22,Libya,-0.185554,-0.184142,-0.18692040000000001,9.648643695997158e-4
2020-07-22,Lithuania,-0.184953,-0.18389695,-0.18651815,8.017099660564194e-4
2020-07-22,Madagascar,-0.1845305,-0.1840472,-0.18683755000000002,8.084315882356046e-4
2020-07-22,Malawi,-0.186781,-0.1843315,-0.18749745,9.963186055943053e-4
2020-07-22,Malaysia,1.674255,1.67578,1.6736790000000001,7.321419788490335e-4
2020-07-22,Mali,-0.186401,-0.183703,-0.18692720000000002,9.370034240789031e-4
2020-07-22,Mauritania,-0.1863035,-0.18546875,-0.18713944999999998,5.969945537591146e-4
2020-07-22,Mauritius,-0.186795,-0.186062,-0.18835514999999997,6.788055702476576e-4
2020-07-22,Mexico,-0.186856,-0.18477544999999998,-0.18711415,7.287457814483032e-4
2020-07-22,Moldova,-0.1854925,-0.184997,-0.186453,4.882104084829909e-4
2020-07-22,Monaco,-0.18472349999999998,-0.18421795,-0.1859882,6.274507755907814e-4
2020-07-22,Mongolia,-0.185675,-0.18516885,-0.18657669999999998,4.766309362254704e-4
2020-07-22,Morocco,-0.18564750000000002,-0.185388,-0.18623905,4.516781562527011e-4
2020-07-22,Mozambique,-0.18498799999999999,-0.184355,-0.187389,9.098107945878755e-4
2020-07-22,Myanmar,0.04367785,0.044232400000000005,0.0426509,5.162326426236654e-4
2020-07-22,Namibia,1.67478,1.6766105,1.67415,8.925324671333891e-4
2020-07-22,Nepal,-0.18414,-0.18384075,-0.18660525,9.703763092501211e-4
2020-07-22,Netherlands,-0.186218,-0.184704,-0.1876316,9.079079800532436e-4
2020-07-22,New Zealand,-0.1855765,-0.184076,-0.18664640000000002,9.295848422500794e-4
