"","data.percent_covid","data.percent_covid_unw","data.iso_code","data.gid_0","data.percent_contact","data.percent_contact_unw","data.percent_mask","data.percent_mask_unw","data.pct_anxious_7d","data.pct_anxious_7d_unw","data.percent_finance","data.percent_finance_unw","country","date"
"11357",0.015237,0.007897,"ISR","ISR",0.460466,0.430601,0.883217,0.931996,0.063051,0.034404,0.35387,0.303241,"Israel",2021-01-22
"11358",0.011243,0.005645,"ISR","ISR",0.437103,0.430769,0.906862,0.924771,0.077157,0.041188,0.355644,0.320463,"Israel",2021-01-23
"11359",0.011389,0.012059,"ISR","ISR",0.489201,0.476289,0.893939,0.917895,0.053975,0.042254,0.407201,0.344602,"Israel",2021-01-24
"11360",0.013678,0.009632,"ISR","ISR",0.500585,0.489258,0.917804,0.939243,0.038618,0.027749,0.405867,0.346432,"Israel",2021-01-25
"11361",0.008435,0.009394,"ISR","ISR",0.501367,0.497594,0.895082,0.915769,0.051789,0.034553,0.391233,0.360856,"Israel",2021-01-26
"11362",0.011036,0.007168,"ISR","ISR",0.467008,0.467456,0.916776,0.934935,0.05294,0.034908,0.411333,0.334365,"Israel",2021-01-27
"11363",0.006897,0.00555,"ISR","ISR",0.499927,0.490964,0.912457,0.928498,0.069486,0.04937,0.394839,0.337909,"Israel",2021-01-28
"11364",0.006253,0.00528,"ISR","ISR",0.477505,0.481524,0.916287,0.934272,0.055092,0.039952,0.404691,0.350365,"Israel",2021-01-29
"11365",0.011233,0.005654,"ISR","ISR",0.450479,0.453321,0.896748,0.915519,0.050522,0.034351,0.389881,0.326628,"Israel",2021-01-30
"11366",0.013383,0.008097,"ISR","ISR",0.502806,0.491506,0.91233,0.925373,0.048277,0.031991,0.424798,0.356033,"Israel",2021-01-31
"11367",0.018517,0.010753,"ISR","ISR",0.456883,0.46677,0.945002,0.94462,0.053753,0.036484,0.365255,0.309883,"Israel",2021-02-01
"11368",0.012868,0.008803,"ISR","ISR",0.464162,0.501908,0.923263,0.922179,0.068798,0.057312,0.483296,0.399602,"Israel",2021-02-02
"11369",0.00773,0.003937,"ISR","ISR",0.503489,0.508818,0.887994,0.924866,0.060155,0.044872,0.387104,0.346189,"Israel",2021-02-03
"11370",0.00334,0.00275,"ISR","ISR",0.535997,0.509221,0.93094,0.934307,0.063641,0.037473,0.383335,0.31128,"Israel",2021-02-04
"11371",0.019339,0.010638,"ISR","ISR",0.468251,0.481265,0.898139,0.940334,0.043629,0.032927,0.393182,0.31411,"Israel",2021-02-05
"11372",0.00395,0.00544,"ISR","ISR",0.496176,0.485743,0.943027,0.943064,0.046458,0.040383,0.356786,0.320472,"Israel",2021-02-06
"11373",0.011545,0.00572,"ISR","ISR",0.503481,0.523504,0.918037,0.931373,0.053618,0.036872,0.421858,0.343891,"Israel",2021-02-07
"11374",0.002904,0.002956,"ISR","ISR",0.530991,0.522173,0.925369,0.933708,0.054287,0.033565,0.385308,0.331002,"Israel",2021-02-08
"11375",0.015622,0.007634,"ISR","ISR",0.541347,0.543011,0.91187,0.936216,0.035675,0.037363,0.352016,0.316428,"Israel",2021-02-09
"11376",0.016269,0.007179,"ISR","ISR",0.592977,0.579186,0.918287,0.938228,0.054699,0.040719,0.381847,0.331311,"Israel",2021-02-10
"11377",0.0213,0.00852,"ISR","ISR",0.55327,0.565993,0.951098,0.958738,0.061132,0.04375,0.366388,0.318182,"Israel",2021-02-11
"11378",0.005608,0.003167,"ISR","ISR",0.601156,0.616402,0.943523,0.953279,0.041223,0.039705,0.430432,0.333333,"Israel",2021-02-12
"11379",0.012197,0.007208,"ISR","ISR",0.630274,0.626106,0.910494,0.933835,0.048632,0.033924,0.383643,0.339829,"Israel",2021-02-13
"11380",0.007349,0.006385,"ISR","ISR",0.594932,0.59754,0.901769,0.938849,0.055104,0.038211,0.425458,0.355597,"Israel",2021-02-14
"11381",0.01033,0.006689,"ISR","ISR",0.625665,0.60775,0.91081,0.931796,0.062933,0.049116,0.345282,0.312749,"Israel",2021-02-15
"11382",0.006405,0.004938,"ISR","ISR",0.605143,0.599258,0.931646,0.936673,0.034855,0.031915,0.38582,0.337891,"Israel",2021-02-16
"11383",0.009854,0.007246,"ISR","ISR",0.563228,0.553661,0.938577,0.947047,0.049513,0.038502,0.353816,0.299056,"Israel",2021-02-17
"11384",0.01435,0.007373,"ISR","ISR",0.539356,0.546019,0.942214,0.943396,0.046962,0.030043,0.348996,0.310606,"Israel",2021-02-18
"11385",0.018178,0.009193,"ISR","ISR",0.541029,0.545351,0.922054,0.937355,0.053557,0.0391,0.362787,0.334132,"Israel",2021-02-19
"11386",0.003234,0.002762,"ISR","ISR",0.623621,0.610272,0.942371,0.946939,0.039442,0.026069,0.370573,0.341693,"Israel",2021-02-20
"11387",0.003597,0.00463,"ISR","ISR",0.646895,0.64433,0.92514,0.93501,0.048214,0.037675,0.375485,0.348485,"Israel",2021-02-21
"11388",0.003391,0.002745,"ISR","ISR",0.625648,0.615698,0.927699,0.936259,0.057763,0.037838,0.36733,0.329361,"Israel",2021-02-22
"11389",0.006559,0.006079,"ISR","ISR",0.592429,0.610679,0.920252,0.930259,0.040645,0.035963,0.371985,0.316471,"Israel",2021-02-23
"11390",0.008723,0.006024,"ISR","ISR",0.6649,0.641026,0.913381,0.944444,0.049438,0.030058,0.393044,0.337602,"Israel",2021-02-24
"11391",0.001383,0.003286,"ISR","ISR",0.577181,0.596852,0.934777,0.948148,0.06132,0.04436,0.397052,0.333333,"Israel",2021-02-25
"11392",0.003961,0.002237,"ISR","ISR",0.623408,0.624384,0.912397,0.950062,0.066974,0.045161,0.356003,0.30829,"Israel",2021-02-26
"11393",0.006443,0.003717,"ISR","ISR",0.572956,0.595238,0.920123,0.941676,0.053754,0.031488,0.362204,0.304491,"Israel",2021-02-27
"11394",0.002356,0.003724,"ISR","ISR",0.656852,0.644281,0.942545,0.941302,0.039682,0.031903,0.3775,0.319149,"Israel",2021-02-28
"11395",0.00357,0.00466,"ISR","ISR",0.626048,0.632306,0.959085,0.955483,0.045269,0.036464,0.40238,0.351111,"Israel",2021-03-01
"11396",0.020592,0.011352,"ISR","ISR",0.61458,0.625142,0.927116,0.950688,0.057227,0.035253,0.391933,0.32304,"Israel",2021-03-02
"11397",0.013622,0.008016,"ISR","ISR",0.566577,0.577626,0.930927,0.95122,0.030463,0.027446,0.337703,0.31295,"Israel",2021-03-03
"11398",0.01393,0.011423,"ISR","ISR",0.600785,0.604734,0.941504,0.949214,0.055645,0.044665,0.386477,0.352572,"Israel",2021-03-04
"11399",0.01092,0.008621,"ISR","ISR",0.590922,0.604396,0.903241,0.935961,0.034658,0.036709,0.345095,0.308376,"Israel",2021-03-05
"11400",0.006807,0.006776,"ISR","ISR",0.625619,0.63596,0.93144,0.944633,0.045964,0.027714,0.334997,0.302784,"Israel",2021-03-06
"11401",0.011547,0.008122,"ISR","ISR",0.640419,0.653244,0.882979,0.93205,0.047199,0.039306,0.37752,0.327103,"Israel",2021-03-07
"11402",0.010162,0.007187,"ISR","ISR",0.670679,0.661327,0.92649,0.943155,0.07637,0.051745,0.385121,0.326853,"Israel",2021-03-08
"11403",0.010753,0.006431,"ISR","ISR",0.656016,0.651861,0.918846,0.922983,0.060424,0.047739,0.410738,0.36445,"Israel",2021-03-09
"11404",0.013387,0.004306,"ISR","ISR",0.648794,0.631769,0.926342,0.942613,0.045235,0.034005,0.347526,0.308861,"Israel",2021-03-10
"11405",0.008823,0.007126,"ISR","ISR",0.649699,0.654206,0.933041,0.941015,0.047129,0.044818,0.404736,0.343619,"Israel",2021-03-11
"11406",0.00957,0.008516,"ISR","ISR",0.652701,0.637108,0.919383,0.919332,0.046688,0.035663,0.342699,0.310145,"Israel",2021-03-12
"11407",0.017469,0.012035,"ISR","ISR",0.683237,0.682039,0.914197,0.933905,0.037799,0.04,0.350088,0.307985,"Israel",2021-03-13
"11408",0.009914,0.009615,"ISR","ISR",0.631003,0.623967,0.929926,0.937063,0.047372,0.037143,0.342096,0.307692,"Israel",2021-03-14
"11409",0.005729,0.007001,"ISR","ISR",0.632516,0.627968,0.908005,0.916667,0.050743,0.029086,0.366896,0.361851,"Israel",2021-03-15
"11410",0.005813,0.004158,"ISR","ISR",0.648792,0.642773,0.928749,0.934132,0.053048,0.036765,0.394323,0.333333,"Israel",2021-03-16
"11411",0.006142,0.003429,"ISR","ISR",0.679506,0.695313,0.92864,0.932,0.038812,0.035278,0.327763,0.298077,"Israel",2021-03-17
"11412",0.005217,0.007417,"ISR","ISR",0.674545,0.691761,0.894607,0.92518,0.055087,0.041359,0.393323,0.335821,"Israel",2021-03-18
"11413",0.005204,0.003745,"ISR","ISR",0.677129,0.685714,0.934211,0.945324,0.054016,0.041481,0.377783,0.327381,"Israel",2021-03-19
"11414",0.016266,0.009858,"ISR","ISR",0.672337,0.678304,0.90558,0.929936,0.053785,0.039216,0.333687,0.298684,"Israel",2021-03-20
"11415",0.01495,0.011421,"ISR","ISR",0.663201,0.661383,0.917178,0.942899,0.038441,0.037538,0.375435,0.327273,"Israel",2021-03-21
"11416",0.006244,0.003881,"ISR","ISR",0.668681,0.676856,0.900825,0.928994,0.041367,0.033691,0.304169,0.270062,"Israel",2021-03-22
"11417",0.009974,0.005291,"ISR","ISR",0.667638,0.65967,0.932166,0.939628,0.045181,0.034755,0.343282,0.289137,"Israel",2021-03-23
"11418",0.005174,0.004267,"ISR","ISR",0.670929,0.678288,0.925696,0.926471,0.054104,0.038851,0.343878,0.313993,"Israel",2021-03-24
"11419",0.013191,0.010219,"ISR","ISR",0.663939,0.666124,0.908618,0.930464,0.065857,0.046075,0.297271,0.291096,"Israel",2021-03-25
"11420",0.003319,0.004608,"ISR","ISR",0.651569,0.645941,0.94331,0.949301,0.040368,0.037702,0.325027,0.323049,"Israel",2021-03-26
"11421",0.010301,0.00744,"ISR","ISR",0.707378,0.71476,0.897124,0.918919,0.069369,0.047038,0.343755,0.307018,"Israel",2021-03-27
"11422",0.010787,0.005774,"ISR","ISR",0.759602,0.77749,0.888557,0.9,0.044285,0.025815,0.319302,0.276243,"Israel",2021-03-28
"11423",0.010144,0.006017,"ISR","ISR",0.692536,0.696888,0.897578,0.917127,0.063861,0.042735,0.354625,0.301153,"Israel",2021-03-29
"11424",0.009216,0.006203,"ISR","ISR",0.685746,0.686546,0.886305,0.90436,0.033624,0.02329,0.320975,0.298091,"Israel",2021-03-30
"11425",0.005819,0.004825,"ISR","ISR",0.723053,0.721622,0.885611,0.906593,0.043445,0.036932,0.350429,0.311334,"Israel",2021-03-31
"11426",0.003685,0.002663,"ISR","ISR",0.699735,0.714286,0.895861,0.91811,0.026562,0.02269,0.340594,0.298851,"Israel",2021-04-01
"11427",0.001247,0.002646,"ISR","ISR",0.63996,0.639761,0.903194,0.91933,0.038774,0.03271,0.385803,0.343849,"Israel",2021-04-02
"11428",0,0,"ISR","ISR",0.692244,0.697736,0.888483,0.901084,0.044074,0.029086,0.31993,0.296089,"Israel",2021-04-03
"11429",0.020948,0.00875,"ISR","ISR",0.689441,0.6899,0.875117,0.905109,0.062394,0.045317,0.402827,0.323708,"Israel",2021-04-04
"11430",0.011272,0.00657,"ISR","ISR",0.7295,0.719403,0.884529,0.911585,0.024747,0.021944,0.365171,0.298722,"Israel",2021-04-05
"11431",0.041118,0.019074,"ISR","ISR",0.672697,0.655332,0.883433,0.902362,0.038748,0.029126,0.357715,0.294599,"Israel",2021-04-06
"11432",0.004256,0.004093,"ISR","ISR",0.710668,0.704097,0.885034,0.898911,0.079349,0.05297,0.372559,0.3047,"Israel",2021-04-07
"11433",0.004869,0.004373,"ISR","ISR",0.714603,0.716561,0.874596,0.901294,0.031097,0.028333,0.368683,0.309883,"Israel",2021-04-08
"11434",0.00133,0.002007,"ITA","ITA",0.163613,0.177028,0.78539,0.790714,0.067123,0.082849,NA,NA,"Italy",2020-04-23
"11435",0.001967,0.002509,"ITA","ITA",0.162721,0.169661,0.780743,0.791357,0.06582,0.071231,NA,NA,"Italy",2020-04-24
"11436",0.003234,0.002842,"ITA","ITA",0.161843,0.168128,0.773678,0.786634,0.054857,0.065394,NA,NA,"Italy",2020-04-25
"11437",0.001931,0.001575,"ITA","ITA",0.160398,0.164992,0.772313,0.79548,0.064347,0.069936,NA,NA,"Italy",2020-04-26
"11438",0.00429,0.004245,"ITA","ITA",0.15937,0.172384,0.783545,0.792159,0.075986,0.082523,NA,NA,"Italy",2020-04-27
"11439",0.002646,0.002297,"ITA","ITA",0.169805,0.1792,0.778718,0.788698,0.070067,0.081947,NA,NA,"Italy",2020-04-28
"11440",0.00102,0.001515,"ITA","ITA",0.174806,0.192407,0.809941,0.812622,0.071317,0.080319,NA,NA,"Italy",2020-04-29
"11441",0.002928,0.002638,"ITA","ITA",0.18226,0.188433,0.801191,0.81607,0.060518,0.073586,NA,NA,"Italy",2020-04-30
"11442",0.002794,0.00346,"ITA","ITA",0.188745,0.19702,0.802924,0.812846,0.075306,0.075748,NA,NA,"Italy",2020-05-01
"11443",0.001548,0.002175,"ITA","ITA",0.174626,0.170533,0.798818,0.810838,0.067069,0.069783,NA,NA,"Italy",2020-05-02
"11444",0.002116,0.002088,"ITA","ITA",0.172941,0.178975,0.822559,0.826416,0.065654,0.079408,0.519918,0.532174,"Italy",2020-05-03
"11445",0.001526,0.001257,"ITA","ITA",0.215441,0.239809,0.837543,0.837788,0.059728,0.072892,0.449346,0.47728,"Italy",2020-05-04
"11446",0.001222,0.001593,"ITA","ITA",0.259,0.300704,0.8532,0.857288,0.066991,0.079496,0.467795,0.493823,"Italy",2020-05-05
"11447",0.002217,0.002673,"ITA","ITA",0.283552,0.309623,0.869411,0.874431,0.063994,0.07357,0.466452,0.491789,"Italy",2020-05-06
"11448",0.002124,0.0028,"ITA","ITA",0.282962,0.311677,0.875978,0.883096,0.062899,0.082437,0.449535,0.491465,"Italy",2020-05-07
"11449",0.001082,0.00133,"ITA","ITA",0.296156,0.324013,0.888278,0.898479,0.051754,0.069003,0.445274,0.482431,"Italy",2020-05-08
"11450",0.001265,0.001738,"ITA","ITA",0.301573,0.335055,0.907433,0.913718,0.064499,0.076976,0.456228,0.47201,"Italy",2020-05-09
"11451",0.000648,0.000809,"ITA","ITA",0.340627,0.369725,0.906524,0.916062,0.061013,0.069608,0.442062,0.457527,"Italy",2020-05-10
"11452",0.001791,0.001871,"ITA","ITA",0.355405,0.37341,0.897917,0.907276,0.058559,0.067074,0.464371,0.490424,"Italy",2020-05-11
"11453",0.001744,0.00211,"ITA","ITA",0.301786,0.326758,0.899148,0.909708,0.06787,0.07879,0.456806,0.469431,"Italy",2020-05-12
"11454",0.000821,0.000845,"ITA","ITA",0.310277,0.347271,0.911526,0.912896,0.061516,0.078003,0.43187,0.476173,"Italy",2020-05-13
"11455",0.001668,0.001547,"ITA","ITA",0.298979,0.336764,0.919921,0.920432,0.062238,0.073659,0.448726,0.471102,"Italy",2020-05-14
"11456",0.001117,0.001874,"ITA","ITA",0.315439,0.355832,0.918694,0.921551,0.060352,0.072015,0.442597,0.47313,"Italy",2020-05-15
"11457",0.000712,0.001445,"ITA","ITA",0.336073,0.363375,0.915461,0.921116,0.069043,0.074436,0.434213,0.448994,"Italy",2020-05-16
"11458",0.001139,0.001503,"ITA","ITA",0.363251,0.393998,0.899859,0.918065,0.056161,0.065523,0.434907,0.447483,"Italy",2020-05-17
"11459",0.000868,0.001391,"ITA","ITA",0.372969,0.411168,0.906141,0.913966,0.063943,0.076556,0.434855,0.461655,"Italy",2020-05-18
"11460",0.001922,0.002597,"ITA","ITA",0.366428,0.406562,0.926401,0.934613,0.066797,0.079302,0.419723,0.452578,"Italy",2020-05-19
"11461",0.00215,0.002397,"ITA","ITA",0.36075,0.402301,0.932154,0.931728,0.057077,0.064595,0.421035,0.449261,"Italy",2020-05-20
"11462",0.00086,0.001434,"ITA","ITA",0.361999,0.413932,0.935303,0.939823,0.059734,0.066817,0.430833,0.458564,"Italy",2020-05-21
"11463",0.000553,0.000831,"ITA","ITA",0.387351,0.421439,0.933813,0.939834,0.055861,0.066473,0.414194,0.438783,"Italy",2020-05-22
"11464",0.002577,0.001858,"ITA","ITA",0.383211,0.427277,0.934787,0.94158,0.054809,0.062139,0.424929,0.435301,"Italy",2020-05-23
"11465",0.001611,0.00206,"ITA","ITA",0.433254,0.467144,0.935984,0.941325,0.058992,0.063981,0.41737,0.439801,"Italy",2020-05-24
"11466",0.001312,0.001602,"ITA","ITA",0.427918,0.476505,0.929013,0.93938,0.056678,0.064881,0.398688,0.431286,"Italy",2020-05-25
"11467",0.001269,0.001671,"ITA","ITA",0.400305,0.436077,0.939212,0.945375,0.051872,0.063179,0.422761,0.441773,"Italy",2020-05-26
"11468",0.000882,0.001035,"ITA","ITA",0.403484,0.443004,0.941725,0.942587,0.047586,0.061238,0.416683,0.441153,"Italy",2020-05-27
"11469",0.001188,0.001514,"ITA","ITA",0.397287,0.436794,0.936723,0.945677,0.048548,0.059229,0.421342,0.445893,"Italy",2020-05-28
"11470",0.001164,0.001674,"ITA","ITA",0.416248,0.453729,0.932429,0.94789,0.052595,0.064639,0.422882,0.433476,"Italy",2020-05-29
"11471",0.003603,0.001818,"ITA","ITA",0.43274,0.465098,0.944364,0.950955,0.055299,0.062438,0.411291,0.424889,"Italy",2020-05-30
"11472",0.00715,0.002844,"ITA","ITA",0.440866,0.490608,0.938316,0.945416,0.048382,0.051878,0.431795,0.437299,"Italy",2020-05-31
